,SalesOrderID,SalesReasonID,ModifiedDate
20342,67660,1,2014-03-05
20343,67661,4,2014-03-05
20344,67662,1,2014-03-05
20345,67663,1,2014-03-05
20346,67664,1,2014-03-05
20347,67665,1,2014-03-05
20348,67666,1,2014-03-05
20349,67667,6,2014-03-05
20350,67668,6,2014-03-05
20351,67669,1,2014-03-05
20352,67670,1,2014-03-05
20353,67671,1,2014-03-05
20354,67672,1,2014-03-05
20355,67672,10,2014-03-05
20356,67674,1,2014-03-05
20357,67675,1,2014-03-05
20358,67676,1,2014-03-05
20359,67677,1,2014-03-05
20360,67678,1,2014-03-05
20361,67679,1,2014-03-05
20362,67680,1,2014-03-05
20363,67681,1,2014-03-05
20364,67682,1,2014-03-05
20365,67682,10,2014-03-05
20366,67685,1,2014-03-05
20367,67686,1,2014-03-05
20368,67687,1,2014-03-05
20369,67688,2,2014-03-05
20370,67689,1,2014-03-05
20371,67690,2,2014-03-05
20372,67692,1,2014-03-05
20373,67693,1,2014-03-05
20374,67694,1,2014-03-05
20375,67694,2,2014-03-05
20376,67695,1,2014-03-05
20377,67696,1,2014-03-05
20378,67696,2,2014-03-05
20379,67697,1,2014-03-06
20380,67698,1,2014-03-06
20381,67699,1,2014-03-06
20382,67700,1,2014-03-06
20383,67701,1,2014-03-06
20384,67702,1,2014-03-06
20385,67703,1,2014-03-06
20386,67705,4,2014-03-06
20387,67706,1,2014-03-06
20388,67707,1,2014-03-06
20389,67708,1,2014-03-06
20390,67709,1,2014-03-06
20391,67710,1,2014-03-06
20392,67711,1,2014-03-06
20393,67712,1,2014-03-06
20394,67713,1,2014-03-06
20395,67714,1,2014-03-06
20396,67715,1,2014-03-06
20397,67716,1,2014-03-06
20398,67717,1,2014-03-06
20399,67718,1,2014-03-06
20400,67719,6,2014-03-06
20401,67720,1,2014-03-06
20402,67721,1,2014-03-06
20403,67722,1,2014-03-06
20404,67723,1,2014-03-06
20405,67723,10,2014-03-06
20406,67724,1,2014-03-06
20407,67725,1,2014-03-06
20408,67725,10,2014-03-06
20409,67726,1,2014-03-06
20410,67727,1,2014-03-06
20411,67728,4,2014-03-06
20412,67729,1,2014-03-06
20413,67729,10,2014-03-06
20414,67730,1,2014-03-06
20415,67730,10,2014-03-06
20416,67731,1,2014-03-06
20417,67732,6,2014-03-06
20418,67733,2,2014-03-06
20419,67734,1,2014-03-06
20420,67735,1,2014-03-06
20421,67735,2,2014-03-06
20422,67737,1,2014-03-06
20423,67738,1,2014-03-06
20424,67738,2,2014-03-06
20425,67739,1,2014-03-06
20426,67740,1,2014-03-06
20427,67741,1,2014-03-06
20428,67741,2,2014-03-06
20429,67742,1,2014-03-06
20430,67746,1,2014-03-06
20431,67746,2,2014-03-06
20432,67747,1,2014-03-06
20433,67748,1,2014-03-06
20434,67749,5,2014-03-06
20435,67750,1,2014-03-06
20436,67750,2,2014-03-06
20437,67751,1,2014-03-06
20438,67751,2,2014-03-06
20439,67754,1,2014-03-06
20440,67754,10,2014-03-06
20441,67755,1,2014-03-06
20442,67756,1,2014-03-06
20443,67759,1,2014-03-06
20444,67760,1,2014-03-06
20445,67765,1,2014-03-07
20446,67766,1,2014-03-07
20447,67767,1,2014-03-07
20448,67768,4,2014-03-07
20449,67769,1,2014-03-07
20450,67770,1,2014-03-07
20451,67771,6,2014-03-07
20452,67772,1,2014-03-07
20453,67773,1,2014-03-07
20454,67774,1,2014-03-07
20455,67774,2,2014-03-07
20456,67775,1,2014-03-07
20457,67776,1,2014-03-07
20458,67776,2,2014-03-07
20459,67779,1,2014-03-07
20460,67780,2,2014-03-07
20461,67781,6,2014-03-07
20462,67782,1,2014-03-07
20463,67783,1,2014-03-07
20464,67784,1,2014-03-07
20465,67785,1,2014-03-07
20466,67786,1,2014-03-07
20467,67787,1,2014-03-07
20468,67788,1,2014-03-07
20469,67789,1,2014-03-07
20470,67790,1,2014-03-07
20471,67791,1,2014-03-07
20472,67791,10,2014-03-07
20473,67792,1,2014-03-07
20474,67793,1,2014-03-07
20475,67794,1,2014-03-07
20476,67795,1,2014-03-07
20477,67796,1,2014-03-07
20478,67797,1,2014-03-07
20479,67798,1,2014-03-07
20480,67799,1,2014-03-07
20481,67800,1,2014-03-07
20482,67801,1,2014-03-07
20483,67802,1,2014-03-07
20484,67803,1,2014-03-07
20485,67803,10,2014-03-07
20486,67804,1,2014-03-07
20487,67805,1,2014-03-07
20488,67806,1,2014-03-07
20489,67807,1,2014-03-07
20490,67807,10,2014-03-07
20491,67808,1,2014-03-07
20492,67809,1,2014-03-07
20493,67810,1,2014-03-07
20494,67811,1,2014-03-07
20495,67812,1,2014-03-07
20496,67813,1,2014-03-07
20497,67814,4,2014-03-07
20498,67815,1,2014-03-07
20499,67816,1,2014-03-07
20500,67817,2,2014-03-07
20501,67818,1,2014-03-07
20502,67819,1,2014-03-07
20503,67820,1,2014-03-07
20504,67820,2,2014-03-07
20505,67823,1,2014-03-07
20506,67825,1,2014-03-07
20507,67826,1,2014-03-07
20508,67828,2,2014-03-07
20509,67829,2,2014-03-07
20510,67830,1,2014-03-07
20511,67830,10,2014-03-07
20512,67831,1,2014-03-07
20513,67833,1,2014-03-07
20514,67834,2,2014-03-07
20515,67835,1,2014-03-07
20516,67837,2,2014-03-07
20517,67838,1,2014-03-07
20518,67839,1,2014-03-08
20519,67839,10,2014-03-08
20520,67840,1,2014-03-08
20521,67841,1,2014-03-08
20522,67841,10,2014-03-08
20523,67842,1,2014-03-08
20524,67843,1,2014-03-08
20525,67844,1,2014-03-08
20526,67845,1,2014-03-08
20527,67846,1,2014-03-08
20528,67847,4,2014-03-08
20529,67848,1,2014-03-08
20530,67848,2,2014-03-08
20531,67849,1,2014-03-08
20532,67850,1,2014-03-08
20533,67851,2,2014-03-08
20534,67852,1,2014-03-08
20535,67853,1,2014-03-08
20536,67854,1,2014-03-08
20537,67855,1,2014-03-08
20538,67856,1,2014-03-08
20539,67857,1,2014-03-08
20540,67858,1,2014-03-08
20541,67859,1,2014-03-08
20542,67860,1,2014-03-08
20543,67861,1,2014-03-08
20544,67862,1,2014-03-08
20545,67862,10,2014-03-08
20546,67863,1,2014-03-08
20547,67864,1,2014-03-08
20548,67865,1,2014-03-08
20549,67866,6,2014-03-08
20550,67867,1,2014-03-08
20551,67868,1,2014-03-08
20552,67869,1,2014-03-08
20553,67870,1,2014-03-08
20554,67871,1,2014-03-08
20555,67872,1,2014-03-08
20556,67872,10,2014-03-08
20557,67873,1,2014-03-08
20558,67874,1,2014-03-08
20559,67875,1,2014-03-08
20560,67876,1,2014-03-08
20561,67877,1,2014-03-08
20562,67878,1,2014-03-08
20563,67879,1,2014-03-08
20564,67879,10,2014-03-08
20565,67880,1,2014-03-08
20566,67880,10,2014-03-08
20567,67881,1,2014-03-08
20568,67882,1,2014-03-08
20569,67882,10,2014-03-08
20570,67883,1,2014-03-08
20571,67884,1,2014-03-08
20572,67885,1,2014-03-08
20573,67886,1,2014-03-08
20574,67886,10,2014-03-08
20575,67887,1,2014-03-08
20576,67888,6,2014-03-08
20577,67889,2,2014-03-08
20578,67890,1,2014-03-08
20579,67890,2,2014-03-08
20580,67891,1,2014-03-08
20581,67891,2,2014-03-08
20582,67891,10,2014-03-08
20583,67892,1,2014-03-08
20584,67893,1,2014-03-08
20585,67894,1,2014-03-08
20586,67894,2,2014-03-08
20587,67896,1,2014-03-08
20588,67897,1,2014-03-08
20589,67897,2,2014-03-08
20590,67897,10,2014-03-08
20591,67898,1,2014-03-08
20592,67898,2,2014-03-08
20593,67899,6,2014-03-08
20594,67900,6,2014-03-08
20595,67901,1,2014-03-08
20596,67902,1,2014-03-08
20597,67903,1,2014-03-08
20598,67904,1,2014-03-09
20599,67905,1,2014-03-09
20600,67906,1,2014-03-09
20601,67906,10,2014-03-09
20602,67907,1,2014-03-09
20603,67907,10,2014-03-09
20604,67910,1,2014-03-09
20605,67911,1,2014-03-09
20606,67912,1,2014-03-09
20607,67913,1,2014-03-09
20608,67913,10,2014-03-09
20609,67914,1,2014-03-09
20610,67915,1,2014-03-09
20611,67916,1,2014-03-09
20612,67917,1,2014-03-09
20613,67918,1,2014-03-09
20614,67919,1,2014-03-09
20615,67920,1,2014-03-09
20616,67921,1,2014-03-09
20617,67922,1,2014-03-09
20618,67923,1,2014-03-09
20619,67924,1,2014-03-09
20620,67925,1,2014-03-09
20621,67926,1,2014-03-09
20622,67927,1,2014-03-09
20623,67928,1,2014-03-09
20624,67929,4,2014-03-09
20625,67930,1,2014-03-09
20626,67931,1,2014-03-09
20627,67932,1,2014-03-09
20628,67933,1,2014-03-09
20629,67934,1,2014-03-09
20630,67935,1,2014-03-09
20631,67936,1,2014-03-09
20632,67937,1,2014-03-09
20633,67938,4,2014-03-09
20634,67939,1,2014-03-09
20635,67939,2,2014-03-09
20636,67940,1,2014-03-09
20637,67942,2,2014-03-09
20638,67944,1,2014-03-09
20639,67945,1,2014-03-09
20640,67946,1,2014-03-09
20641,67946,2,2014-03-09
20642,67947,1,2014-03-09
20643,67947,2,2014-03-09
20644,67949,1,2014-03-09
20645,67950,1,2014-03-09
20646,67952,1,2014-03-09
20647,67953,1,2014-03-09
20648,67954,1,2014-03-09
20649,67955,6,2014-03-09
20650,67956,1,2014-03-09
20651,67958,1,2014-03-09
20652,67958,2,2014-03-09
20653,67959,1,2014-03-09
20654,67960,1,2014-03-09
20655,67961,2,2014-03-09
20656,67962,6,2014-03-09
20657,67963,6,2014-03-09
20658,67964,1,2014-03-09
20659,67965,1,2014-03-10
20660,67966,1,2014-03-10
20661,67966,10,2014-03-10
20662,67967,1,2014-03-10
20663,67968,1,2014-03-10
20664,67969,1,2014-03-10
20665,67970,1,2014-03-10
20666,67971,1,2014-03-10
20667,67972,4,2014-03-10
20668,67973,1,2014-03-10
20669,67974,1,2014-03-10
20670,67975,1,2014-03-10
20671,67976,1,2014-03-10
20672,67977,1,2014-03-10
20673,67978,1,2014-03-10
20674,67979,1,2014-03-10
20675,67980,1,2014-03-10
20676,67981,1,2014-03-10
20677,67982,1,2014-03-10
20678,67983,1,2014-03-10
20679,67984,1,2014-03-10
20680,67985,1,2014-03-10
20681,67986,1,2014-03-10
20682,67987,1,2014-03-10
20683,67988,1,2014-03-10
20684,67988,10,2014-03-10
20685,67989,1,2014-03-10
20686,67990,6,2014-03-10
20687,67991,1,2014-03-10
20688,67992,1,2014-03-10
20689,67993,1,2014-03-10
20690,67994,1,2014-03-10
20691,67995,1,2014-03-10
20692,67996,1,2014-03-10
20693,67997,1,2014-03-10
20694,67998,1,2014-03-10
20695,67999,1,2014-03-10
20696,68000,1,2014-03-10
20697,68001,1,2014-03-10
20698,68002,1,2014-03-10
20699,68003,1,2014-03-10
20700,68004,1,2014-03-10
20701,68004,10,2014-03-10
20702,68005,1,2014-03-10
20703,68007,1,2014-03-10
20704,68008,1,2014-03-10
20705,68009,1,2014-03-10
20706,68009,2,2014-03-10
20707,68010,2,2014-03-10
20708,68011,2,2014-03-10
20709,68012,1,2014-03-10
20710,68013,1,2014-03-10
20711,68013,2,2014-03-10
20712,68013,10,2014-03-10
20713,68014,1,2014-03-10
20714,68016,1,2014-03-10
20715,68016,2,2014-03-10
20716,68018,1,2014-03-10
20717,68019,1,2014-03-10
20718,68019,2,2014-03-10
20719,68020,1,2014-03-10
20720,68023,1,2014-03-10
20721,68023,2,2014-03-10
20722,68024,1,2014-03-10
20723,68026,1,2014-03-10
20724,68028,1,2014-03-10
20725,68030,1,2014-03-11
20726,68031,1,2014-03-11
20727,68032,4,2014-03-11
20728,68033,1,2014-03-11
20729,68034,1,2014-03-11
20730,68035,1,2014-03-11
20731,68036,1,2014-03-11
20732,68037,1,2014-03-11
20733,68038,1,2014-03-11
20734,68039,1,2014-03-11
20735,68039,10,2014-03-11
20736,68040,1,2014-03-11
20737,68041,1,2014-03-11
20738,68042,1,2014-03-11
20739,68043,1,2014-03-11
20740,68044,1,2014-03-11
20741,68045,1,2014-03-11
20742,68046,1,2014-03-11
20743,68047,1,2014-03-11
20744,68048,1,2014-03-11
20745,68049,1,2014-03-11
20746,68049,10,2014-03-11
20747,68050,1,2014-03-11
20748,68051,1,2014-03-11
20749,68052,1,2014-03-11
20750,68053,1,2014-03-11
20751,68054,4,2014-03-11
20752,68055,1,2014-03-11
20753,68056,1,2014-03-11
20754,68057,1,2014-03-11
20755,68058,1,2014-03-11
20756,68059,1,2014-03-11
20757,68059,10,2014-03-11
20758,68060,1,2014-03-11
20759,68061,6,2014-03-11
20760,68063,1,2014-03-11
20761,68064,1,2014-03-11
20762,68065,2,2014-03-11
20763,68066,1,2014-03-11
20764,68067,1,2014-03-11
20765,68069,1,2014-03-11
20766,68070,2,2014-03-11
20767,68072,2,2014-03-11
20768,68073,1,2014-03-11
20769,68075,1,2014-03-11
20770,68075,2,2014-03-11
20771,68075,10,2014-03-11
20772,68078,1,2014-03-11
20773,68079,6,2014-03-11
20774,68080,2,2014-03-11
20775,68081,1,2014-03-11
20776,68082,1,2014-03-11
20777,68083,1,2014-03-11
20778,68083,10,2014-03-11
20779,68084,5,2014-03-11
20780,68085,1,2014-03-11
20781,68086,5,2014-03-11
20782,68087,5,2014-03-11
20783,68088,1,2014-03-11
20784,68088,2,2014-03-11
20785,68089,1,2014-03-12
20786,68090,1,2014-03-12
20787,68091,4,2014-03-12
20788,68092,1,2014-03-12
20789,68093,1,2014-03-12
20790,68094,1,2014-03-12
20791,68095,4,2014-03-12
20792,68096,1,2014-03-12
20793,68097,1,2014-03-12
20794,68097,2,2014-03-12
20795,68098,1,2014-03-12
20796,68099,2,2014-03-12
20797,68101,1,2014-03-12
20798,68101,2,2014-03-12
20799,68102,1,2014-03-12
20800,68103,1,2014-03-12
20801,68104,1,2014-03-12
20802,68105,1,2014-03-12
20803,68106,1,2014-03-12
20804,68107,1,2014-03-12
20805,68107,10,2014-03-12
20806,68108,1,2014-03-12
20807,68109,1,2014-03-12
20808,68110,1,2014-03-12
20809,68110,10,2014-03-12
20810,68111,1,2014-03-12
20811,68111,10,2014-03-12
20812,68112,4,2014-03-12
20813,68113,1,2014-03-12
20814,68114,6,2014-03-12
20815,68115,1,2014-03-12
20816,68117,1,2014-03-12
20817,68118,1,2014-03-12
20818,68119,1,2014-03-12
20819,68120,1,2014-03-12
20820,68121,1,2014-03-12
20821,68122,1,2014-03-12
20822,68123,1,2014-03-12
20823,68124,1,2014-03-12
20824,68125,1,2014-03-12
20825,68126,1,2014-03-12
20826,68127,1,2014-03-12
20827,68128,1,2014-03-12
20828,68128,10,2014-03-12
20829,68129,1,2014-03-12
20830,68130,2,2014-03-12
20831,68131,1,2014-03-12
20832,68132,1,2014-03-12
20833,68133,1,2014-03-12
20834,68134,1,2014-03-12
20835,68134,2,2014-03-12
20836,68135,1,2014-03-12
20837,68136,1,2014-03-12
20838,68137,1,2014-03-12
20839,68138,1,2014-03-12
20840,68139,5,2014-03-12
20841,68140,1,2014-03-12
20842,68140,2,2014-03-12
20843,68143,1,2014-03-12
20844,68144,1,2014-03-12
20845,68145,6,2014-03-12
20846,68146,1,2014-03-12
20847,68147,1,2014-03-12
20848,68147,2,2014-03-12
20849,68149,1,2014-03-12
20850,68150,6,2014-03-12
20851,68151,1,2014-03-13
20852,68152,1,2014-03-13
20853,68153,1,2014-03-13
20854,68154,1,2014-03-13
20855,68155,1,2014-03-13
20856,68156,1,2014-03-13
20857,68157,1,2014-03-13
20858,68158,1,2014-03-13
20859,68159,1,2014-03-13
20860,68161,1,2014-03-13
20861,68162,1,2014-03-13
20862,68163,1,2014-03-13
20863,68164,1,2014-03-13
20864,68165,1,2014-03-13
20865,68166,1,2014-03-13
20866,68167,1,2014-03-13
20867,68168,1,2014-03-13
20868,68168,10,2014-03-13
20869,68169,1,2014-03-13
20870,68170,4,2014-03-13
20871,68170,10,2014-03-13
20872,68171,1,2014-03-13
20873,68171,10,2014-03-13
20874,68172,1,2014-03-13
20875,68173,1,2014-03-13
20876,68174,1,2014-03-13
20877,68175,1,2014-03-13
20878,68176,1,2014-03-13
20879,68177,1,2014-03-13
20880,68178,6,2014-03-13
20881,68179,6,2014-03-13
20882,68180,1,2014-03-13
20883,68181,1,2014-03-13
20884,68182,1,2014-03-13
20885,68183,1,2014-03-13
20886,68183,10,2014-03-13
20887,68184,1,2014-03-13
20888,68185,1,2014-03-13
20889,68186,1,2014-03-13
20890,68187,1,2014-03-13
20891,68188,1,2014-03-13
20892,68188,2,2014-03-13
20893,68191,2,2014-03-13
20894,68193,1,2014-03-13
20895,68194,1,2014-03-13
20896,68197,1,2014-03-13
20897,68197,2,2014-03-13
20898,68198,1,2014-03-13
20899,68199,1,2014-03-14
20900,68200,1,2014-03-14
20901,68200,10,2014-03-14
20902,68201,1,2014-03-14
20903,68202,1,2014-03-14
20904,68203,1,2014-03-14
20905,68205,1,2014-03-14
20906,68206,1,2014-03-14
20907,68207,1,2014-03-14
20908,68208,1,2014-03-14
20909,68209,1,2014-03-14
20910,68210,1,2014-03-14
20911,68211,1,2014-03-14
20912,68212,1,2014-03-14
20913,68213,1,2014-03-14
20914,68214,1,2014-03-14
20915,68215,1,2014-03-14
20916,68216,1,2014-03-14
20917,68217,1,2014-03-14
20918,68218,1,2014-03-14
20919,68219,1,2014-03-14
20920,68220,1,2014-03-14
20921,68221,1,2014-03-14
20922,68222,1,2014-03-14
20923,68223,1,2014-03-14
20924,68224,1,2014-03-14
20925,68225,1,2014-03-14
20926,68226,1,2014-03-14
20927,68227,1,2014-03-14
20928,68228,1,2014-03-14
20929,68229,1,2014-03-14
20930,68230,1,2014-03-14
20931,68231,1,2014-03-14
20932,68232,1,2014-03-14
20933,68233,1,2014-03-14
20934,68234,1,2014-03-14
20935,68235,1,2014-03-14
20936,68236,1,2014-03-14
20937,68237,1,2014-03-14
20938,68238,1,2014-03-14
20939,68238,10,2014-03-14
20940,68239,1,2014-03-14
20941,68241,1,2014-03-14
20942,68242,2,2014-03-14
20943,68243,1,2014-03-14
20944,68244,2,2014-03-14
20945,68245,6,2014-03-14
20946,68246,1,2014-03-14
20947,68247,1,2014-03-14
20948,68248,1,2014-03-14
20949,68248,2,2014-03-14
20950,68249,1,2014-03-14
20951,68251,1,2014-03-14
20952,68252,1,2014-03-14
20953,68253,2,2014-03-14
20954,68256,1,2014-03-14
20955,68256,2,2014-03-14
20956,68257,1,2014-03-14
20957,68257,10,2014-03-14
20958,68258,1,2014-03-14
20959,68260,1,2014-03-14
20960,68261,1,2014-03-14
20961,68262,1,2014-03-14
20962,68264,1,2014-03-14
20963,68264,10,2014-03-14
20964,68265,1,2014-03-14
20965,68266,1,2014-03-15
20966,68268,4,2014-03-15
20967,68269,1,2014-03-15
20968,68270,1,2014-03-15
20969,68271,1,2014-03-15
20970,68272,1,2014-03-15
20971,68273,1,2014-03-15
20972,68274,1,2014-03-15
20973,68275,1,2014-03-15
20974,68277,1,2014-03-15
20975,68278,1,2014-03-15
20976,68278,2,2014-03-15
20977,68279,1,2014-03-15
20978,68280,1,2014-03-15
20979,68280,2,2014-03-15
20980,68281,1,2014-03-15
20981,68282,1,2014-03-15
20982,68283,1,2014-03-15
20983,68284,1,2014-03-15
20984,68285,4,2014-03-15
20985,68286,1,2014-03-15
20986,68287,1,2014-03-15
20987,68288,1,2014-03-15
20988,68289,1,2014-03-15
20989,68289,10,2014-03-15
20990,68290,1,2014-03-15
20991,68291,4,2014-03-15
20992,68291,10,2014-03-15
20993,68292,1,2014-03-15
20994,68292,10,2014-03-15
20995,68293,1,2014-03-15
20996,68294,1,2014-03-15
20997,68295,1,2014-03-15
20998,68296,1,2014-03-15
20999,68297,1,2014-03-15
21000,68298,1,2014-03-15
21001,68299,1,2014-03-15
21002,68301,1,2014-03-15
21003,68302,1,2014-03-15
21004,68303,1,2014-03-15
21005,68304,1,2014-03-15
21006,68305,1,2014-03-15
21007,68306,1,2014-03-15
21008,68306,10,2014-03-15
21009,68307,1,2014-03-15
21010,68308,1,2014-03-15
21011,68309,1,2014-03-15
21012,68310,1,2014-03-15
21013,68311,1,2014-03-15
21014,68312,1,2014-03-15
21015,68313,1,2014-03-15
21016,68314,1,2014-03-15
21017,68315,1,2014-03-15
21018,68315,10,2014-03-15
21019,68316,1,2014-03-15
21020,68317,1,2014-03-15
21021,68318,1,2014-03-15
21022,68319,4,2014-03-15
21023,68320,1,2014-03-15
21024,68321,1,2014-03-15
21025,68322,1,2014-03-15
21026,68324,1,2014-03-15
21027,68325,1,2014-03-15
21028,68325,2,2014-03-15
21029,68326,1,2014-03-15
21030,68327,1,2014-03-15
21031,68327,2,2014-03-15
21032,68329,2,2014-03-15
21033,68330,1,2014-03-15
21034,68330,2,2014-03-15
21035,68331,2,2014-03-15
21036,68332,5,2014-03-15
21037,68333,1,2014-03-15
21038,68337,1,2014-03-15
21039,68338,6,2014-03-15
21040,68339,1,2014-03-15
21041,68339,2,2014-03-15
21042,68340,1,2014-03-15
21043,68341,1,2014-03-15
21044,68341,10,2014-03-15
21045,68342,1,2014-03-16
21046,68342,10,2014-03-16
21047,68343,1,2014-03-16
21048,68344,1,2014-03-16
21049,68345,4,2014-03-16
21050,68346,4,2014-03-16
21051,68347,1,2014-03-16
21052,68350,2,2014-03-16
21053,68351,1,2014-03-16
21054,68352,1,2014-03-16
21055,68353,1,2014-03-16
21056,68354,1,2014-03-16
21057,68355,4,2014-03-16
21058,68355,10,2014-03-16
21059,68356,1,2014-03-16
21060,68357,1,2014-03-16
21061,68358,1,2014-03-16
21062,68359,1,2014-03-16
21063,68360,6,2014-03-16
21064,68361,1,2014-03-16
21065,68362,1,2014-03-16
21066,68363,1,2014-03-16
21067,68364,1,2014-03-16
21068,68365,1,2014-03-16
21069,68366,1,2014-03-16
21070,68367,1,2014-03-16
21071,68368,1,2014-03-16
21072,68369,1,2014-03-16
21073,68370,1,2014-03-16
21074,68371,1,2014-03-16
21075,68372,1,2014-03-16
21076,68373,1,2014-03-16
21077,68374,1,2014-03-16
21078,68375,1,2014-03-16
21079,68376,1,2014-03-16
21080,68379,1,2014-03-16
21081,68380,1,2014-03-16
21082,68381,1,2014-03-16
21083,68382,1,2014-03-16
21084,68383,1,2014-03-16
21085,68384,1,2014-03-16
21086,68387,6,2014-03-16
21087,68388,1,2014-03-16
21088,68389,1,2014-03-16
21089,68390,1,2014-03-16
21090,68391,1,2014-03-16
21091,68391,2,2014-03-16
21092,68392,2,2014-03-16
21093,68393,1,2014-03-16
21094,68394,1,2014-03-16
21095,68394,2,2014-03-16
21096,68396,2,2014-03-16
21097,68397,1,2014-03-16
21098,68398,1,2014-03-16
21099,68399,6,2014-03-16
21100,68400,1,2014-03-16
21101,68400,2,2014-03-16
21102,68402,1,2014-03-17
21103,68403,1,2014-03-17
21104,68404,1,2014-03-17
21105,68404,10,2014-03-17
21106,68405,1,2014-03-17
21107,68406,1,2014-03-17
21108,68407,1,2014-03-17
21109,68408,1,2014-03-17
21110,68409,1,2014-03-17
21111,68409,2,2014-03-17
21112,68410,1,2014-03-17
21113,68410,2,2014-03-17
21114,68411,1,2014-03-17
21115,68412,6,2014-03-17
21116,68413,1,2014-03-17
21117,68414,1,2014-03-17
21118,68415,1,2014-03-17
21119,68416,1,2014-03-17
21120,68417,1,2014-03-17
21121,68418,1,2014-03-17
21122,68419,1,2014-03-17
21123,68420,1,2014-03-17
21124,68421,1,2014-03-17
21125,68422,1,2014-03-17
21126,68423,1,2014-03-17
21127,68423,10,2014-03-17
21128,68424,1,2014-03-17
21129,68425,1,2014-03-17
21130,68426,1,2014-03-17
21131,68427,1,2014-03-17
21132,68428,1,2014-03-17
21133,68429,1,2014-03-17
21134,68430,1,2014-03-17
21135,68431,1,2014-03-17
21136,68432,1,2014-03-17
21137,68432,10,2014-03-17
21138,68433,1,2014-03-17
21139,68434,1,2014-03-17
21140,68435,1,2014-03-17
21141,68436,1,2014-03-17
21142,68437,1,2014-03-17
21143,68438,1,2014-03-17
21144,68438,10,2014-03-17
21145,68439,1,2014-03-17
21146,68440,1,2014-03-17
21147,68440,2,2014-03-17
21148,68441,1,2014-03-17
21149,68442,1,2014-03-17
21150,68444,1,2014-03-17
21151,68445,1,2014-03-17
21152,68447,1,2014-03-17
21153,68448,1,2014-03-17
21154,68449,1,2014-03-17
21155,68449,2,2014-03-17
21156,68449,10,2014-03-17
21157,68450,1,2014-03-17
21158,68453,1,2014-03-17
21159,68457,1,2014-03-17
21160,68460,1,2014-03-17
21161,68461,1,2014-03-17
21162,68462,1,2014-03-17
21163,68463,1,2014-03-17
21164,68463,10,2014-03-17
21165,68464,1,2014-03-17
21166,68465,1,2014-03-17
21167,68466,1,2014-03-17
21168,68467,1,2014-03-17
21169,68467,2,2014-03-17
21170,68468,1,2014-03-17
21171,68469,6,2014-03-18
21172,68470,6,2014-03-18
21173,68471,1,2014-03-18
21174,68472,1,2014-03-18
21175,68473,1,2014-03-18
21176,68473,10,2014-03-18
21177,68474,1,2014-03-18
21178,68475,1,2014-03-18
21179,68476,1,2014-03-18
21180,68477,1,2014-03-18
21181,68478,1,2014-03-18
21182,68478,10,2014-03-18
21183,68480,1,2014-03-18
21184,68481,1,2014-03-18
21185,68482,1,2014-03-18
21186,68482,10,2014-03-18
21187,68483,1,2014-03-18
21188,68484,1,2014-03-18
21189,68485,1,2014-03-18
21190,68486,1,2014-03-18
21191,68487,1,2014-03-18
21192,68488,1,2014-03-18
21193,68489,1,2014-03-18
21194,68490,1,2014-03-18
21195,68491,1,2014-03-18
21196,68492,1,2014-03-18
21197,68493,1,2014-03-18
21198,68494,1,2014-03-18
21199,68495,1,2014-03-18
21200,68496,1,2014-03-18
21201,68497,1,2014-03-18
21202,68497,10,2014-03-18
21203,68498,1,2014-03-18
21204,68498,10,2014-03-18
21205,68499,1,2014-03-18
21206,68500,4,2014-03-18
21207,68501,1,2014-03-18
21208,68502,1,2014-03-18
21209,68503,1,2014-03-18
21210,68504,1,2014-03-18
21211,68505,1,2014-03-18
21212,68506,4,2014-03-18
21213,68507,1,2014-03-18
21214,68508,1,2014-03-18
21215,68509,1,2014-03-18
21216,68510,1,2014-03-18
21217,68511,1,2014-03-18
21218,68511,2,2014-03-18
21219,68512,1,2014-03-18
21220,68512,2,2014-03-18
21221,68513,1,2014-03-18
21222,68513,2,2014-03-18
21223,68514,1,2014-03-18
21224,68515,1,2014-03-18
21225,68515,2,2014-03-18
21226,68516,1,2014-03-18
21227,68517,6,2014-03-18
21228,68518,1,2014-03-18
21229,68519,1,2014-03-18
21230,68519,2,2014-03-18
21231,68519,10,2014-03-18
21232,68520,1,2014-03-18
21233,68521,1,2014-03-18
21234,68521,2,2014-03-18
21235,68521,10,2014-03-18
21236,68522,1,2014-03-18
21237,68523,1,2014-03-18
21238,68524,1,2014-03-18
21239,68524,2,2014-03-18
21240,68526,5,2014-03-18
21241,68527,1,2014-03-18
21242,68527,2,2014-03-18
21243,68528,1,2014-03-18
21244,68529,1,2014-03-18
21245,68529,2,2014-03-18
21246,68530,1,2014-03-18
21247,68530,2,2014-03-18
21248,68532,1,2014-03-18
21249,68533,1,2014-03-18
21250,68534,1,2014-03-18
21251,68535,1,2014-03-18
21252,68536,1,2014-03-18
21253,68537,1,2014-03-18
21254,68538,1,2014-03-18
21255,68538,2,2014-03-18
21256,68539,5,2014-03-18
21257,68540,1,2014-03-19
21258,68541,1,2014-03-19
21259,68542,6,2014-03-19
21260,68543,1,2014-03-19
21261,68544,6,2014-03-19
21262,68545,1,2014-03-19
21263,68546,2,2014-03-19
21264,68548,2,2014-03-19
21265,68549,1,2014-03-19
21266,68550,1,2014-03-19
21267,68550,2,2014-03-19
21268,68551,1,2014-03-19
21269,68552,1,2014-03-19
21270,68553,1,2014-03-19
21271,68554,1,2014-03-19
21272,68554,2,2014-03-19
